ohpi_id	ohpi_label	victor_id	ogg_iri	victor_gene_name	victor_pathogen_name	victor_pathogen_taxon	victor_host_name	victor_host_taxon	victor_host_cell_ontology_iri	victor_host_cell_ontology_name	victor_host_cell_line_ontology_iri	victor_host_cell_line_ontology_name
OHPI_9000680	C. jejuni Cj0019c mutant interaction with chicken	802	OGG_3000904357	Cj0019c	C. jejuni	197	chicken	9031				
OHPI_9000681	C. jejuni Cj0020c mutant interaction with chicken	803	OGG_3000904360	Cj0020c	C. jejuni	197	chicken	9031				
OHPI_9000682	C. jejuni fliA mutant interaction with chicken	804	OGG_3000904393	fliA	C. jejuni	197	chicken	9031				
OHPI_9000683	C. jejuni Cj0248 mutant interaction with chicken	805	OGG_3000904574	Cj0248	C. jejuni	197	chicken	9031				
OHPI_9000684	C. jejuni motB mutant interaction with chicken	806	OGG_3000904660	motB	C. jejuni	197	chicken	9031				
OHPI_9000685	C. jejuni motA mutant interaction with chicken	807	OGG_3000904661	motA	C. jejuni	197	chicken	9031				
OHPI_9000686	C. jejuni Cj0415 mutant interaction with chicken	808	OGG_3000904739	Cj0415	C. jejuni	197	chicken	9031				
OHPI_9000687	C. jejuni Cj0454c mutant interaction with chicken	809	OGG_3000904777	Cj0454c	C. jejuni	197	chicken	9031				
OHPI_9000688	C. jejuni Cj0456c mutant interaction with chicken	810	OGG_3000904779	Cj0456c	C. jejuni	197	chicken	9031				
OHPI_9000689	C. jejuni Cj0618 mutant interaction with chicken	811	OGG_3000904945	Cj0618	C. jejuni	197	chicken	9031				
OHPI_9000690	C. jejuni Cj0629 mutant interaction with chicken	812	OGG_3000904959	Cj0629	C. jejuni	197	chicken	9031				
OHPI_9000691	C. jejuni rpoN mutant interaction with chicken	813	OGG_3000904991	rpoN	C. jejuni	197	chicken	9031				
OHPI_9000692	C. jejuni pta mutant interaction with chicken	814	OGG_3000905007	pta	C. jejuni	197	chicken	9031				
OHPI_9000693	C. jejuni Cj0903c mutant interaction with chicken	816	OGG_3000905201	Cj0903c	C. jejuni	197	chicken	9031				
OHPI_9000694	C. jejuni aas mutant interaction with chicken	818	OGG_3000905232	aas	C. jejuni	197	chicken	9031				
OHPI_9000695	C. jejuni livJ mutant interaction with chicken	820	OGG_3000905311	livJ	C. jejuni	197	chicken	9031				
OHPI_9000696	C. jejuni cheY mutant interaction with chicken	821	OGG_3000905409	cheY	C. jejuni	197	chicken	9031				
OHPI_9000697	C. jejuni pglF mutant interaction with chicken	822	OGG_3000905411	pglF	C. jejuni	197	chicken	9031				
OHPI_9000698	C. jejuni pglH mutant interaction with chicken	824	OGG_3000905420	pglH	C. jejuni	197	chicken	9031				
OHPI_9000699	C. jejuni fliR mutant interaction with chicken	825	OGG_3000905469	fliR	C. jejuni	197	chicken	9031				
OHPI_9000700	C. jejuni dccR mutant interaction with mouse	826	OGG_3000905513	dccR	C. jejuni	197	mouse	10090				
OHPI_9000701	C. jejuni dnaJ mutant interaction with chicken	828	OGG_3000905551	dnaJ	C. jejuni	197	chicken	9031				
OHPI_9000702	C. jejuni Cj1279c mutant interaction with chicken	829	OGG_3000905570	Cj1279c	C. jejuni	197	chicken	9031				
OHPI_9000703	C. jejuni Cj1279c mutant interaction with chicken epithelial cell	829	OGG_3000905570	Cj1279c	C. jejuni	197	chicken	9031	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000704	C. jejuni Cj1321 mutant interaction with chicken	831	OGG_3000905613	Cj1321	C. jejuni	197	chicken	9031				
OHPI_9000705	C. jejuni Cj1324 mutant interaction with chicken	834	OGG_3000905616	Cj1324	C. jejuni	197	chicken	9031				
OHPI_9000706	C. jejuni Cj1349c mutant interaction with chicken	839	OGG_3000905641	Cj1349c	C. jejuni	197	chicken	9031				
OHPI_9000707	C. jejuni Cj1349c mutant interaction with chicken epithelial cell	839	OGG_3000905641	Cj1349c	C. jejuni	197	chicken	9031	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000708	C. jejuni Cj1461 mutant interaction with human	841	OGG_3000905749	Cj1461	C. jejuni	197	human	9606				
OHPI_9000709	C. jejuni Cj1461 mutant interaction with human epithelial cell	841	OGG_3000905749	Cj1461	C. jejuni	197	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000710	C. jejuni flgK mutant interaction with chicken	842	OGG_3000905754	flgK	C. jejuni	197	chicken	9031				
OHPI_9000711	C. jejuni sdaA mutant interaction with chicken	844	OGG_3000905896	sdaA	C. jejuni	197	chicken	9031				
OHPI_9000712	C. jejuni peb1A mutant interaction with mouse	845	OGG_3000906008	peb1A	C. jejuni	197	mouse	10090				
OHPI_9000713	C. jejuni peb1A mutant interaction with mouse epithelial cell	845	OGG_3000906008	peb1A	C. jejuni	197	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000714	C. jejuni CJE0997 mutant interaction with chicken	847	OGG_3003231508	CJE0997	C. jejuni	197	chicken	9031				
OHPI_9000715	C. jejuni CJE0998 mutant interaction with chicken	848	OGG_3003231509	CJE0998	C. jejuni	197	chicken	9031				
OHPI_9000716	C. jejuni pebC mutant interaction with chicken	849	OGG_3003231511	pebC	C. jejuni	197	chicken	9031				
OHPI_9000717	C. jejuni pglH mutant interaction with human	851	OGG_3003231778	pglH	C. jejuni	197	human	9606				
OHPI_9000718	C. perfringens plc mutant interaction with mouse	852	OGG_3000988262	plc	C. perfringens	1502	mouse	10090				
OHPI_9000719	C. perfringens virS mutant interaction with mouse	854	OGG_3000989810	virS	C. perfringens	1502	mouse	10090				
OHPI_9000720	B. anthracis clpX mutant interaction with mouse	855	OGG_3001083685	clpX	B. anthracis	1392	mouse	10090				
OHPI_9000721	B. anthracis sodC mutant interaction with mouse	856	OGG_3001084508	sodC	B. anthracis	1392	mouse	10090				
OHPI_9000722	B. anthracis codY mutant interaction with mouse	857	OGG_3001086802	codY	B. anthracis	1392	mouse	10090				
OHPI_9000723	B. anthracis sigB mutant interaction with mouse	858	OGG_3001088960	sigB	B. anthracis	1392	mouse	10090				
OHPI_9000724	Shigella sodB mutant interaction with rabbit	859	OGG_3001023373	sodB	Shigella	620	rabbit	9986				
OHPI_9000725	Shigella sitA mutant interaction with mouse	866	OGG_3001024343	sitA	Shigella	620	mouse	10090				
OHPI_9000726	Shigella aroD mutant interaction with monkey	870	OGG_3001024864	aroD	Shigella	620	monkey	9479				
OHPI_9000727	Shigella sigA mutant interaction with rabbit	876	OGG_3001026065	sigA	Shigella	620	rabbit	9986				
OHPI_9000728	Shigella iucD mutant interaction with rabbit	877	OGG_3001026141	iucD	Shigella	620	rabbit	9986				
OHPI_9000729	Shigella iucD mutant interaction with chicken	877	OGG_3001026141	iucD	Shigella	620	chicken	9031				
OHPI_9000730	Shigella iucC mutant interaction with rabbit	878	OGG_3001026151	iucC	Shigella	620	rabbit	9986				
OHPI_9000731	Shigella iucC mutant interaction with chicken	878	OGG_3001026151	iucC	Shigella	620	chicken	9031				
OHPI_9000732	Shigella iucA mutant interaction with rabbit	879	OGG_3001026161	iucA	Shigella	620	rabbit	9986				
OHPI_9000733	Shigella iucA mutant interaction with chicken	879	OGG_3001026161	iucA	Shigella	620	chicken	9031				
OHPI_9000734	Shigella iutA mutant interaction with chicken	880	OGG_3001026206	iutA	Shigella	620	chicken	9031				
OHPI_9000735	Shigella iucB mutant interaction with rabbit	884	OGG_3001026896	iucB	Shigella	620	rabbit	9986				
OHPI_9000736	Shigella iucB mutant interaction with chicken	884	OGG_3001026896	iucB	Shigella	620	chicken	9031				
OHPI_9000021	Shigella sepA mutant interaction with rabbit	892	OGG_3001238005	sepA	Shigella	620	rabbit	9986				
OHPI_9000737	Shigella ospG mutant interaction with rabbit	893	OGG_3001238010	ospG	Shigella	620	rabbit	9986				
OHPI_9000014	Shigella ipgA mutant interaction with mouse	913	OGG_3001238046	ipgA	Shigella	620	mouse	10090				
OHPI_9000015	Shigella ipgA mutant interaction with mouse epithelial cell	913	OGG_3001238046	ipgA	Shigella	620	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000020	Shigella ipaH9.8 mutant interaction with mouse	914	OGG_3001238048	ipaH9.8	Shigella	620	mouse	10090				
OHPI_9000738	Shigella ipaH7.8 mutant interaction with mouse	915	OGG_3001238049	ipaH7.8	Shigella	620	mouse	10090				
OHPI_9000739	Shigella ipaH7.8 mutant interaction with mouse macrophage cell	915	OGG_3001238049	ipaH7.8	Shigella	620	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000726	Shigella aroD mutant interaction with monkey	934	OGG_3001078189	aroD	Shigella	620	monkey	9479				
OHPI_9000725	Shigella sitA mutant interaction with mouse	936	OGG_3001078295	sitA	Shigella	620	mouse	10090				
OHPI_9000724	Shigella sodB mutant interaction with rabbit	942	OGG_3001079354	sodB	Shigella	620	rabbit	9986				
OHPI_9000727	Shigella sigA mutant interaction with rabbit	943	OGG_3001079436	sigA	Shigella	620	rabbit	9986				
OHPI_9000734	Shigella iutA mutant interaction with chicken	947	OGG_3001080258	iutA	Shigella	620	chicken	9031				
OHPI_9000728	Shigella iucD mutant interaction with rabbit	948	OGG_3001080259	iucD	Shigella	620	rabbit	9986				
OHPI_9000729	Shigella iucD mutant interaction with chicken	948	OGG_3001080259	iucD	Shigella	620	chicken	9031				
OHPI_9000730	Shigella iucC mutant interaction with rabbit	949	OGG_3001080260	iucC	Shigella	620	rabbit	9986				
OHPI_9000731	Shigella iucC mutant interaction with chicken	949	OGG_3001080260	iucC	Shigella	620	chicken	9031				
OHPI_9000735	Shigella iucB mutant interaction with rabbit	950	OGG_3001080261	iucB	Shigella	620	rabbit	9986				
OHPI_9000736	Shigella iucB mutant interaction with chicken	950	OGG_3001080261	iucB	Shigella	620	chicken	9031				
OHPI_9000732	Shigella iucA mutant interaction with rabbit	951	OGG_3001080262	iucA	Shigella	620	rabbit	9986				
OHPI_9000733	Shigella iucA mutant interaction with chicken	951	OGG_3001080262	iucA	Shigella	620	chicken	9031				
OHPI_9000740	Brucella spp. virB10 mutant interaction with mouse	962	OGG_3001164497	virB10	Brucella spp.	234	mouse	10090				
OHPI_9000741	Brucella spp. virB10 mutant interaction with mouse macrophage cell	962	OGG_3001164497	virB10	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000742	Brucella spp. virB9 mutant interaction with human	963	OGG_3001164498	virB9	Brucella spp.	234	human	9606				
OHPI_9000743	Brucella spp. virB9 mutant interaction with human macrophage cell	963	OGG_3001164498	virB9	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000744	Brucella spp. virB9 mutant interaction with human  HeLa cell	963	OGG_3001164498	virB9	Brucella spp.	234	human	9606			http://purl.obolibrary.org/obo/CLO_0003684	HeLa cell
OHPI_9000745	Brucella spp. virB5 mutant interaction with human	966	OGG_3001164502	virB5	Brucella spp.	234	human	9606				
OHPI_9000746	Brucella spp. virB5 mutant interaction with human macrophage cell	966	OGG_3001164502	virB5	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000747	Brucella spp. virB4 mutant interaction with mouse	967	OGG_3001164503	virB4	Brucella spp.	234	mouse	10090				
OHPI_9000748	Brucella spp. virB4 mutant interaction with mouse macrophage cell	967	OGG_3001164503	virB4	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000749	Brucella spp. virB2 mutant interaction with mouse	969	OGG_3001164505	virB2	Brucella spp.	234	mouse	10090				
OHPI_9000750	Brucella spp. virB2 mutant interaction with mouse macrophage cell	969	OGG_3001164505	virB2	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000751	Brucella spp. virB1 mutant interaction with mouse	970	OGG_3001164506	virB1	Brucella spp.	234	mouse	10090				
OHPI_9000752	Brucella spp. virB1 mutant interaction with mouse macrophage cell	970	OGG_3001164506	virB1	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000753	Brucella spp. gnd mutant interaction with mouse	973	OGG_3001164548	gnd	Brucella spp.	234	mouse	10090				
OHPI_9000754	Brucella spp. narG mutant interaction with human	983	OGG_3001164736	narG	Brucella spp.	234	human	9606				
OHPI_9000755	Brucella spp. narG mutant interaction with human macrophage cell	983	OGG_3001164736	narG	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000756	Brucella spp. cydB mutant interaction with mouse	993	OGG_3001164949	cydB	Brucella spp.	234	mouse	10090				
OHPI_9000757	Brucella spp. pcs mutant interaction with mouse	995	OGG_3001165011	pcs	Brucella spp.	234	mouse	10090				
OHPI_9000758	Brucella spp. pcs mutant interaction with mouse macrophage cell	995	OGG_3001165011	pcs	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000759	Brucella spp. ugpB mutant interaction with human	999	OGG_3001165097	ugpB	Brucella spp.	234	human	9606				
OHPI_9000760	Brucella spp. ugpB mutant interaction with human epithelial cell	999	OGG_3001165097	ugpB	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000761	Brucella spp. ugpB mutant interaction with human  HeLa cell	999	OGG_3001165097	ugpB	Brucella spp.	234	human	9606			http://purl.obolibrary.org/obo/CLO_0003684	HeLa cell
OHPI_9000762	Brucella spp. ugpA mutant interaction with mouse	1000	OGG_3001165098	ugpA	Brucella spp.	234	mouse	10090				
OHPI_9000762	Brucella spp. ugpA mutant interaction with mouse	1001	OGG_3001165134	ugpA	Brucella spp.	234	mouse	10090				
OHPI_9000763	Brucella spp. gcvT mutant interaction with human	1006	OGG_3001165169	gcvT	Brucella spp.	234	human	9606				
OHPI_9000764	Brucella spp. gcvT mutant interaction with human macrophage cell	1006	OGG_3001165169	gcvT	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000765	Brucella spp. eryB mutant interaction with human	1011	OGG_3001165308	eryB	Brucella spp.	234	human	9606				
OHPI_9000766	Brucella spp. eryB mutant interaction with human macrophage cell	1011	OGG_3001165308	eryB	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000767	Brucella spp. eryC mutant interaction with mouse	1012	OGG_3001165309	eryC	Brucella spp.	234	mouse	10090				
OHPI_9000768	Brucella spp. eryC mutant interaction with mouse macrophage cell	1012	OGG_3001165309	eryC	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000769	Brucella spp. cobW mutant interaction with human	1016	OGG_3001165431	cobW	Brucella spp.	234	human	9606				
OHPI_9000770	Brucella spp. cobW mutant interaction with human macrophage cell	1016	OGG_3001165431	cobW	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000771	Brucella spp. znuA mutant interaction with mouse	1018	OGG_3001165575	znuA	Brucella spp.	234	mouse	10090				
OHPI_9000772	Brucella spp. znuA mutant interaction with mouse macrophage cell	1018	OGG_3001165575	znuA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000773	Brucella spp. pheA mutant interaction with mouse	1024	OGG_3001165694	pheA	Brucella spp.	234	mouse	10090				
OHPI_9000774	Brucella spp. pheA mutant interaction with mouse macrophage cell	1024	OGG_3001165694	pheA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000775	Brucella spp. bacA mutant interaction with mouse	1036	OGG_3001166033	bacA	Brucella spp.	234	mouse	10090				
OHPI_9000776	Brucella spp. bacA mutant interaction with mouse macrophage cell	1036	OGG_3001166033	bacA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000777	Brucella spp. glnA mutant interaction with human	1071	OGG_3001166677	glnA	Brucella spp.	234	human	9606				
OHPI_9000778	Brucella spp. glnA mutant interaction with human macrophage cell	1071	OGG_3001166677	glnA	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000779	Brucella spp. ntrC mutant interaction with mouse	1078	OGG_3001166793	ntrC	Brucella spp.	234	mouse	10090				
OHPI_9000780	Brucella spp. ntrC mutant interaction with mouse macrophage cell	1078	OGG_3001166793	ntrC	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000781	Brucella spp. serB mutant interaction with human	1088	OGG_3001167073	serB	Brucella spp.	234	human	9606				
OHPI_9000782	Brucella spp. serB mutant interaction with human macrophage cell	1088	OGG_3001167073	serB	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000783	Brucella spp. pncA mutant interaction with mouse	1089	OGG_3001167146	pncA	Brucella spp.	234	mouse	10090				
OHPI_9000784	Brucella spp. pncA mutant interaction with mouse macrophage cell	1089	OGG_3001167146	pncA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000783	Brucella spp. pncA mutant interaction with mouse	1090	OGG_3001167147	pncA	Brucella spp.	234	mouse	10090				
OHPI_9000784	Brucella spp. pncA mutant interaction with mouse macrophage cell	1090	OGG_3001167147	pncA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000785	Brucella spp. lysA mutant interaction with human	1108	OGG_3001167684	lysA	Brucella spp.	234	human	9606				
OHPI_9000786	Brucella spp. lysA mutant interaction with human macrophage cell	1108	OGG_3001167684	lysA	Brucella spp.	234	human	9606	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000787	Brucella spp. bvrR mutant interaction with mouse	1112	OGG_3001167793	bvrR	Brucella spp.	234	mouse	10090				
OHPI_9000788	Brucella spp. bvrR mutant interaction with mouse epithelial cell	1112	OGG_3001167793	bvrR	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000789	Brucella spp. bvrR mutant interaction with mouse macrophage cell	1112	OGG_3001167793	bvrR	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000790	Brucella spp. bvrS mutant interaction with mouse	1113	OGG_3001167794	bvrS	Brucella spp.	234	mouse	10090				
OHPI_9000791	Brucella spp. bvrS mutant interaction with mouse epithelial cell	1113	OGG_3001167794	bvrS	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000066	epithelial cell		
OHPI_9000792	Brucella spp. bvrS mutant interaction with mouse macrophage cell	1113	OGG_3001167794	bvrS	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000793	Brucella spp. pmtA mutant interaction with mouse	1115	OGG_3001167830	pmtA	Brucella spp.	234	mouse	10090				
OHPI_9000794	Brucella spp. pmtA mutant interaction with mouse macrophage cell	1115	OGG_3001167830	pmtA	Brucella spp.	234	mouse	10090	http://purl.obolibrary.org/obo/CL_0000235	macrophage cell		
OHPI_9000795	Y. pestis pla mutant interaction with mouse	1117	OGG_3001172643	pla	Y. pestis	632	mouse	10090				
OHPI_9000796	Y. pestis yopE mutant interaction with mouse	1118	OGG_3001172651	yopE	Y. pestis	632	mouse	10090				
